,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Agenda Text,Minutes Text,Video Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Agenda URL,Minutes URL,Video URL
82,Civil Service/Equal Employment Commission Concurrent,4/16/2015,,3:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22179&GUID=EFA0F03E-6C5C-481F-B556-EC259E22A8EE,,https://stockton.legistar.com/View.ashx?M=IC&ID=369505&GUID=F6CCA8CA-AB37-4173-99C0-8FC64820A62D,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=369505&GUID=F6CCA8CA-AB37-4173-99C0-8FC64820A62D&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=369505&GUID=F6CCA8CA-AB37-4173-99C0-8FC64820A62D,,
83,Council Audit Committee,4/13/2015,,3:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=21720&GUID=C323CDF5-4077-4351-BC2C-4A91756C2DC3,,https://stockton.legistar.com/View.ashx?M=IC&ID=394293&GUID=4E58FC2C-1B2F-4720-84F8-152C402B9AC6,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=394293&GUID=4E58FC2C-1B2F-4720-84F8-152C402B9AC6&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=394293&GUID=4E58FC2C-1B2F-4720-84F8-152C402B9AC6,,
84,Stockton Successor Agency Oversight Board,4/8/2015,,11:00 AM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22182&GUID=695238E8-0A4C-467F-A2B5-126848823D0C,,https://stockton.legistar.com/View.ashx?M=IC&ID=388544&GUID=A58A120B-7981-4653-95A2-432A56F7E5D7,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=388544&GUID=A58A120B-7981-4653-95A2-432A56F7E5D7&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=388544&GUID=A58A120B-7981-4653-95A2-432A56F7E5D7,,
85,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,4/7/2015,,,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 | Regular Session  5:30",Meeting details,Agenda,Not available,Video,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=361137&GUID=F31C8216-B601-4DF3-9F15-293311C0DB71,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=361137&GUID=F31C8216-B601-4DF3-9F15-293311C0DB71&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=361137&GUID=F31C8216-B601-4DF3-9F15-293311C0DB71,,https://stockton.legistar.com/#
86,Council Audit Committee,3/27/2015,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=21720&GUID=C323CDF5-4077-4351-BC2C-4A91756C2DC3,,https://stockton.legistar.com/View.ashx?M=IC&ID=386884&GUID=92960D9D-C8B2-41F5-90E0-0824384F176D,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=386884&GUID=92960D9D-C8B2-41F5-90E0-0824384F176D&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=386884&GUID=92960D9D-C8B2-41F5-90E0-0824384F176D,,
87,Planning Commission,3/26/2015,,6:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22178&GUID=3798BB13-BAB3-44E6-BC29-0345411F84DC,,https://stockton.legistar.com/View.ashx?M=IC&ID=381835&GUID=B8FEC3DA-4195-4039-906C-803F2B8243FE,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=381835&GUID=B8FEC3DA-4195-4039-906C-803F2B8243FE&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=381835&GUID=B8FEC3DA-4195-4039-906C-803F2B8243FE,,
88,Charter Review Advisory Commission,3/25/2015,,6:00 PM,"Cesar Chavez Library - Stewart-Hazelton Room, 605 N. El Dorado St, Stockton, CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22211&GUID=37A6C3A5-C296-441F-A42F-A258D23AE41E,,https://stockton.legistar.com/View.ashx?M=IC&ID=389519&GUID=B8703997-B9F2-4AC7-A602-A594B0E6D2A4,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=389519&GUID=B8703997-B9F2-4AC7-A602-A594B0E6D2A4&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=389519&GUID=B8703997-B9F2-4AC7-A602-A594B0E6D2A4,,
89,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,3/24/2015,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 | Regular Session  5:30",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=361136&GUID=03519E91-ED85-46BA-B0B6-FA4AABB964FC,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=361136&GUID=03519E91-ED85-46BA-B0B6-FA4AABB964FC&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=361136&GUID=03519E91-ED85-46BA-B0B6-FA4AABB964FC,,
90,Salary Setting Commission,3/9/2015,,3:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=28267&GUID=9F0405FD-8102-42E2-8638-A062DBB28FE6,,https://stockton.legistar.com/View.ashx?M=IC&ID=387020&GUID=E510A73F-17F7-4DFA-8401-822C8978E157,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=387020&GUID=E510A73F-17F7-4DFA-8401-822C8978E157&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=387020&GUID=E510A73F-17F7-4DFA-8401-822C8978E157,,
91,Salary Setting Commission,3/5/2015,,3:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=28267&GUID=9F0405FD-8102-42E2-8638-A062DBB28FE6,,https://stockton.legistar.com/View.ashx?M=IC&ID=387019&GUID=6653366C-2B00-4B67-8F9D-DA05CDF7453E,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=387019&GUID=6653366C-2B00-4B67-8F9D-DA05CDF7453E&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=387019&GUID=6653366C-2B00-4B67-8F9D-DA05CDF7453E,,
92,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,3/3/2015,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA* * SPECIAL MEETING * *
Closed Session 4:00 PM | Special Session 5:30 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=386824&GUID=249571AB-71E8-47C6-A176-CC9A00C3E3B4,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=386824&GUID=249571AB-71E8-47C6-A176-CC9A00C3E3B4&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=386824&GUID=249571AB-71E8-47C6-A176-CC9A00C3E3B4,,
93,Charter Review Advisory Commission,2/25/2015,,6:00 PM,"Cesar Chavez Library - Stewart-Hazelton Room, 605 N. El Dorado St, Stockton, CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22211&GUID=37A6C3A5-C296-441F-A42F-A258D23AE41E,,https://stockton.legistar.com/View.ashx?M=IC&ID=385799&GUID=94FC5759-561B-4AB3-B00C-55EE79DB7CD6,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=385799&GUID=94FC5759-561B-4AB3-B00C-55EE79DB7CD6&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=385799&GUID=94FC5759-561B-4AB3-B00C-55EE79DB7CD6,,
94,Council Legislation/Environmental Committee,2/25/2015,,4:00 PM,"Council Chamber, City Hall, 425 N. Eldorado Street",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22176&GUID=81209189-BB5D-4ACD-85A2-6A62307EA113,,https://stockton.legistar.com/View.ashx?M=IC&ID=383106&GUID=FF03FD16-F900-45E4-A0FA-B26C813AABF2,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=383106&GUID=FF03FD16-F900-45E4-A0FA-B26C813AABF2&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=383106&GUID=FF03FD16-F900-45E4-A0FA-B26C813AABF2,,
95,Stockton Successor Agency Oversight Board,2/25/2015,,11:00 AM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22182&GUID=695238E8-0A4C-467F-A2B5-126848823D0C,,https://stockton.legistar.com/View.ashx?M=IC&ID=385804&GUID=1F751C37-0792-45A5-B332-D8ADE6E309E2,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=385804&GUID=1F751C37-0792-45A5-B332-D8ADE6E309E2&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=385804&GUID=1F751C37-0792-45A5-B332-D8ADE6E309E2,,
96,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,2/24/2015,,3:15 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 3:15 PM | Regular Session 5:30 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=361134&GUID=BF4126D2-418F-4E42-9DF9-96BC9986DEB5,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=361134&GUID=BF4126D2-418F-4E42-9DF9-96BC9986DEB5&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=361134&GUID=BF4126D2-418F-4E42-9DF9-96BC9986DEB5,,
97,Civil Service/Equal Employment Commission Concurrent,2/19/2015,,3:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22179&GUID=EFA0F03E-6C5C-481F-B556-EC259E22A8EE,,https://stockton.legistar.com/View.ashx?M=IC&ID=369503&GUID=C01A40C5-1A4E-45A0-8EA0-5627EA9C3D3F,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=369503&GUID=C01A40C5-1A4E-45A0-8EA0-5627EA9C3D3F&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=369503&GUID=C01A40C5-1A4E-45A0-8EA0-5627EA9C3D3F,,
98,Salary Setting Commission,2/18/2015,,3:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=28267&GUID=9F0405FD-8102-42E2-8638-A062DBB28FE6,,https://stockton.legistar.com/View.ashx?M=IC&ID=382282&GUID=1F17DF4C-D749-4D3B-83C1-C1461BF8D50C,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=382282&GUID=1F17DF4C-D749-4D3B-83C1-C1461BF8D50C&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=382282&GUID=1F17DF4C-D749-4D3B-83C1-C1461BF8D50C,,
99,Planning Commission,2/12/2015,,6:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22178&GUID=3798BB13-BAB3-44E6-BC29-0345411F84DC,,https://stockton.legistar.com/View.ashx?M=IC&ID=373810&GUID=45925060-2337-4EA7-B11E-FCB62F97FDCA,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=373810&GUID=45925060-2337-4EA7-B11E-FCB62F97FDCA&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=373810&GUID=45925060-2337-4EA7-B11E-FCB62F97FDCA,,
0,Salary Setting Commission,2/10/2015,,3:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=28267&GUID=9F0405FD-8102-42E2-8638-A062DBB28FE6,,https://stockton.legistar.com/View.ashx?M=IC&ID=382280&GUID=8E66A8D1-96F1-40D9-87A4-120F29B7C6F3,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=382280&GUID=8E66A8D1-96F1-40D9-87A4-120F29B7C6F3&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=382280&GUID=8E66A8D1-96F1-40D9-87A4-120F29B7C6F3,,
1,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,2/3/2015,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 PM | Regular Session 5:30 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=361133&GUID=2FF41753-2C33-4649-A74F-F55859B5DFC8,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=361133&GUID=2FF41753-2C33-4649-A74F-F55859B5DFC8&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=361133&GUID=2FF41753-2C33-4649-A74F-F55859B5DFC8,,
2,Salary Setting Commission,1/29/2015,,3:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=28267&GUID=9F0405FD-8102-42E2-8638-A062DBB28FE6,,https://stockton.legistar.com/View.ashx?M=IC&ID=374691&GUID=B11F621A-3146-4387-9F12-424BA6831000,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=374691&GUID=B11F621A-3146-4387-9F12-424BA6831000&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=374691&GUID=B11F621A-3146-4387-9F12-424BA6831000,,
3,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,1/27/2015,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 PM | Regular Session 5:30 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=360456&GUID=DB66782F-7279-49F4-91E3-E7717844BA89,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=360456&GUID=DB66782F-7279-49F4-91E3-E7717844BA89&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=360456&GUID=DB66782F-7279-49F4-91E3-E7717844BA89,,
4,Council Audit Committee,1/12/2015,,10:30 AM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=21720&GUID=C323CDF5-4077-4351-BC2C-4A91756C2DC3,,https://stockton.legistar.com/View.ashx?M=IC&ID=372354&GUID=884BDEC6-B372-4FDE-8992-8EB1425D7DF6,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=372354&GUID=884BDEC6-B372-4FDE-8992-8EB1425D7DF6&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=372354&GUID=884BDEC6-B372-4FDE-8992-8EB1425D7DF6,,
5,Planning Commission,1/8/2015,,6:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAStudy Session",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22178&GUID=3798BB13-BAB3-44E6-BC29-0345411F84DC,,https://stockton.legistar.com/View.ashx?M=IC&ID=360185&GUID=2B95C45C-55BC-4FF6-BF94-536215FD9C4F,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=360185&GUID=2B95C45C-55BC-4FF6-BF94-536215FD9C4F&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=360185&GUID=2B95C45C-55BC-4FF6-BF94-536215FD9C4F,,
6,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,1/6/2015,,5:30 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA* * SPECIAL MEETING * *",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=368688&GUID=C5CD4AB1-DA32-4A62-AA96-0150D2479BA1,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=368688&GUID=C5CD4AB1-DA32-4A62-AA96-0150D2479BA1&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=368688&GUID=C5CD4AB1-DA32-4A62-AA96-0150D2479BA1,,
7,Civil Service/Equal Employment Commission Concurrent,12/18/2014,,3:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22179&GUID=EFA0F03E-6C5C-481F-B556-EC259E22A8EE,,https://stockton.legistar.com/View.ashx?M=IC&ID=282258&GUID=5F0CBD6A-009D-4133-AC75-E6623A2BB61D,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=282258&GUID=5F0CBD6A-009D-4133-AC75-E6623A2BB61D&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=282258&GUID=5F0CBD6A-009D-4133-AC75-E6623A2BB61D,,
8,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,12/16/2014,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 | Regular Session 5:30",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=276978&GUID=C251D810-F6F6-4867-942B-F46A14973FB7,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=276978&GUID=C251D810-F6F6-4867-942B-F46A14973FB7&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=276978&GUID=C251D810-F6F6-4867-942B-F46A14973FB7,,
9,Planning Commission,12/11/2014,,6:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAStudy Session - Meeting Canceled Due to Oncoming Storm",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22178&GUID=3798BB13-BAB3-44E6-BC29-0345411F84DC,,https://stockton.legistar.com/View.ashx?M=IC&ID=338225&GUID=61D4BAB4-45C2-49D0-A440-35336010C877,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=338225&GUID=61D4BAB4-45C2-49D0-A440-35336010C877&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=338225&GUID=61D4BAB4-45C2-49D0-A440-35336010C877,,
10,Charter Review Advisory Commission,12/10/2014,,6:00 PM,"Civic Auditorium, Walnut Room, 525 N. Center Street, Stockton, CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22211&GUID=37A6C3A5-C296-441F-A42F-A258D23AE41E,,https://stockton.legistar.com/View.ashx?M=IC&ID=360450&GUID=787E41E2-E2C4-482D-8319-1E260AE4ED14,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=360450&GUID=787E41E2-E2C4-482D-8319-1E260AE4ED14&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=360450&GUID=787E41E2-E2C4-482D-8319-1E260AE4ED14,,
11,Council Audit Committee,12/8/2014,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=21720&GUID=C323CDF5-4077-4351-BC2C-4A91756C2DC3,,https://stockton.legistar.com/View.ashx?M=IC&ID=358833&GUID=77CE1B4E-C607-4238-86BC-7D9B102DBFF9,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=358833&GUID=77CE1B4E-C607-4238-86BC-7D9B102DBFF9&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=358833&GUID=77CE1B4E-C607-4238-86BC-7D9B102DBFF9,,
12,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,11/25/2014,,5:30 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA* * * * * S P E C I A L  M E E T I N G * * * * *",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=359615&GUID=79765BB1-CC35-4682-BFBB-93119C677C5F,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=359615&GUID=79765BB1-CC35-4682-BFBB-93119C677C5F&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=359615&GUID=79765BB1-CC35-4682-BFBB-93119C677C5F,,
13,Civil Service/Equal Employment Commission Concurrent,11/20/2014,,3:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22179&GUID=EFA0F03E-6C5C-481F-B556-EC259E22A8EE,,https://stockton.legistar.com/View.ashx?M=IC&ID=282257&GUID=F9FCFDCB-2322-4083-890D-A9FB98BA9524,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=282257&GUID=F9FCFDCB-2322-4083-890D-A9FB98BA9524&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=282257&GUID=F9FCFDCB-2322-4083-890D-A9FB98BA9524,,
14,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,11/18/2014,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 | Regular Session 5:30",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=276976&GUID=21FFF9C7-3EE6-41D0-B4FA-7F747EAE1C08,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=276976&GUID=21FFF9C7-3EE6-41D0-B4FA-7F747EAE1C08&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=276976&GUID=21FFF9C7-3EE6-41D0-B4FA-7F747EAE1C08,,
15,Planning Commission,11/13/2014,,6:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAStudy Session",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22178&GUID=3798BB13-BAB3-44E6-BC29-0345411F84DC,,https://stockton.legistar.com/View.ashx?M=IC&ID=338224&GUID=A5E094BB-AD44-4205-BE2D-A8DF3E1873AF,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=338224&GUID=A5E094BB-AD44-4205-BE2D-A8DF3E1873AF&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=338224&GUID=A5E094BB-AD44-4205-BE2D-A8DF3E1873AF,,
16,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,11/4/2014,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 | Regular Session 5:30",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=276975&GUID=5D3DB261-C83D-48A3-8D25-C51E46D5F3AB,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=276975&GUID=5D3DB261-C83D-48A3-8D25-C51E46D5F3AB&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=276975&GUID=5D3DB261-C83D-48A3-8D25-C51E46D5F3AB,,
17,Council Legislation/Environmental Committee,10/22/2014,,12:00 PM,"Council Chamber, City Hall, 425 N. Eldorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22176&GUID=81209189-BB5D-4ACD-85A2-6A62307EA113,,https://stockton.legistar.com/View.ashx?M=IC&ID=347319&GUID=6B360BA2-DF7A-40F2-90C1-287ECB837ED4,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=347319&GUID=6B360BA2-DF7A-40F2-90C1-287ECB837ED4&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=347319&GUID=6B360BA2-DF7A-40F2-90C1-287ECB837ED4,,
18,Civil Service/Equal Employment Commission Concurrent,10/20/2014,,3:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA* * * *  Special Meeting * * * *",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22179&GUID=EFA0F03E-6C5C-481F-B556-EC259E22A8EE,,https://stockton.legistar.com/View.ashx?M=IC&ID=282256&GUID=12917C3F-F2B4-4A5F-B4A9-57BEF085EB6E,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=282256&GUID=12917C3F-F2B4-4A5F-B4A9-57BEF085EB6E&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=282256&GUID=12917C3F-F2B4-4A5F-B4A9-57BEF085EB6E,,
19,Planning Commission,10/9/2014,,6:00 PM,"Stockton Civic Auditorium - Main Hall, 525 N. Center Street, Stockton CAGeneral Plan, Public Workshop
Nature and Environment",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22178&GUID=3798BB13-BAB3-44E6-BC29-0345411F84DC,,https://stockton.legistar.com/View.ashx?M=IC&ID=338223&GUID=2363B6C4-8E6B-4FED-8041-B7552BB90A4E,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=338223&GUID=2363B6C4-8E6B-4FED-8041-B7552BB90A4E&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=338223&GUID=2363B6C4-8E6B-4FED-8041-B7552BB90A4E,,
