,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Agenda Text,Minutes Text,Video Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Agenda URL,Minutes URL,Video URL
59,Planning Commission,10/24/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=494844&GUID=DB3B01B8-2494-4B5D-B377-BC981A55E9DA,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=494844&GUID=DB3B01B8-2494-4B5D-B377-BC981A55E9DA&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=494844&GUID=DB3B01B8-2494-4B5D-B377-BC981A55E9DA,,
60,Parks & Recreation Commission,10/20/2016,,7:00 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33940&GUID=F11D9A43-A7AF-442E-A938-12473211F0BB,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=511024&GUID=A90E9E57-D991-4000-91A1-39EB0D1C432D,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=511024&GUID=A90E9E57-D991-4000-91A1-39EB0D1C432D&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=511024&GUID=A90E9E57-D991-4000-91A1-39EB0D1C432D,,
61,Library Board of Trustees,10/18/2016,,5:30 PM,"480 Primrose Road
Library Conference Room",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33393&GUID=C5438CE0-E7BD-43D9-9B45-D319A614CBB7,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=511141&GUID=6FD0BA77-EAA5-46AF-95F0-5BBD939E7EA2,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=511141&GUID=6FD0BA77-EAA5-46AF-95F0-5BBD939E7EA2&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=511141&GUID=6FD0BA77-EAA5-46AF-95F0-5BBD939E7EA2,,
62,City Council,10/17/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=505913&GUID=4D966D95-7CB2-4B93-9760-03EEA8D358DA,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=505913&GUID=4D966D95-7CB2-4B93-9760-03EEA8D358DA&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=505913&GUID=4D966D95-7CB2-4B93-9760-03EEA8D358DA,,
63,City Council,10/12/2016,,6:30 PM,Conference Room A,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=508922&GUID=1A137C39-19A8-4516-809A-68018340A50B,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=508922&GUID=1A137C39-19A8-4516-809A-68018340A50B&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=508922&GUID=1A137C39-19A8-4516-809A-68018340A50B,,
64,Planning Commission,10/11/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=494843&GUID=0EA41AE5-5BD5-43B0-BD89-1E2C5756AADD,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=494843&GUID=0EA41AE5-5BD5-43B0-BD89-1E2C5756AADD&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=494843&GUID=0EA41AE5-5BD5-43B0-BD89-1E2C5756AADD,,
65,Beautification Commission,10/6/2016,,6:30 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33876&GUID=8EFCFD08-61C7-4F55-8787-BE98B708F0C8,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=507806&GUID=247005C3-B04D-4B6D-9F25-AAFBB4BBD8E4,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=507806&GUID=247005C3-B04D-4B6D-9F25-AAFBB4BBD8E4&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=507806&GUID=247005C3-B04D-4B6D-9F25-AAFBB4BBD8E4,,
66,City Council,10/3/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=505912&GUID=039C4412-6C7A-4590-B693-7812BC76E35B,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=505912&GUID=039C4412-6C7A-4590-B693-7812BC76E35B&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=505912&GUID=039C4412-6C7A-4590-B693-7812BC76E35B,,
67,Planning Commission,9/26/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=494842&GUID=CE05BA84-C3AE-4C36-A208-1019339C452A,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=494842&GUID=CE05BA84-C3AE-4C36-A208-1019339C452A&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=494842&GUID=CE05BA84-C3AE-4C36-A208-1019339C452A,,
68,Library Board of Trustees,9/20/2016,,5:30 PM,"480 Primrose Road
Library Conference Room",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33393&GUID=C5438CE0-E7BD-43D9-9B45-D319A614CBB7,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=506001&GUID=D954D51D-63B0-4860-A090-D40637813486,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=506001&GUID=D954D51D-63B0-4860-A090-D40637813486&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=506001&GUID=D954D51D-63B0-4860-A090-D40637813486,,
69,City Council,9/19/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=504973&GUID=0D5F5412-8266-46A4-9C2E-F3AF3AD41706,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=504973&GUID=0D5F5412-8266-46A4-9C2E-F3AF3AD41706&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=504973&GUID=0D5F5412-8266-46A4-9C2E-F3AF3AD41706,,
70,Parks & Recreation Commission,9/15/2016,,7:00 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33940&GUID=F11D9A43-A7AF-442E-A938-12473211F0BB,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=505053&GUID=571E2FEC-458E-48A8-B5B2-5A8A1BD6021A,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=505053&GUID=571E2FEC-458E-48A8-B5B2-5A8A1BD6021A&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=505053&GUID=571E2FEC-458E-48A8-B5B2-5A8A1BD6021A,,
71,Planning Commission,9/12/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=494841&GUID=7FAC262E-D333-46C3-A922-F6E6A5357149,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=494841&GUID=7FAC262E-D333-46C3-A922-F6E6A5357149&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=494841&GUID=7FAC262E-D333-46C3-A922-F6E6A5357149,,
72,Traffic Safety and Parking Commission,9/8/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25801&GUID=FAA85BB1-EA00-470F-A86F-B0647CF14D7E,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=503732&GUID=C837DFD7-4860-4AA7-BA2E-E6B9F509A836,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=503732&GUID=C837DFD7-4860-4AA7-BA2E-E6B9F509A836&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=503732&GUID=C837DFD7-4860-4AA7-BA2E-E6B9F509A836,,
73,City Council,9/8/2016,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=504833&GUID=B0C54F38-C48E-49F5-ADD9-4312A7E99733,,,,,,
74,City Council,9/7/2016,,7:00 PM,"Council ChambersCity Council Study Session - General Plan Update (""Envision Burlingame"")",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=503331&GUID=2913E088-DC93-42FF-BBC1-9EB036ED13BC,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=503331&GUID=2913E088-DC93-42FF-BBC1-9EB036ED13BC&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=503331&GUID=2913E088-DC93-42FF-BBC1-9EB036ED13BC,,
75,City Council,9/6/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=501887&GUID=B0EA01B1-8AEC-4077-B3C3-ED456C585154,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=501887&GUID=B0EA01B1-8AEC-4077-B3C3-ED456C585154&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=501887&GUID=B0EA01B1-8AEC-4077-B3C3-ED456C585154,,
76,Beautification Commission,9/1/2016,,6:30 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33876&GUID=8EFCFD08-61C7-4F55-8787-BE98B708F0C8,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=503050&GUID=F48D78BA-77DE-4146-9BF3-B6F0A4A04C93,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=503050&GUID=F48D78BA-77DE-4146-9BF3-B6F0A4A04C93&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=503050&GUID=F48D78BA-77DE-4146-9BF3-B6F0A4A04C93,,
77,City Council,8/29/2016,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=503332&GUID=BCCE985D-5042-47DA-B363-4A7159FC3889,,,,,,
78,Planning Commission,8/22/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=494839&GUID=82545AD3-93A8-467C-9AF6-C77386FFAE45,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=494839&GUID=82545AD3-93A8-467C-9AF6-C77386FFAE45&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=494839&GUID=82545AD3-93A8-467C-9AF6-C77386FFAE45,,
79,City Council,8/15/2016,,6:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=496749&GUID=8B11E643-5F6C-44CD-87FE-F9052FE2E504,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=496749&GUID=8B11E643-5F6C-44CD-87FE-F9052FE2E504&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=496749&GUID=8B11E643-5F6C-44CD-87FE-F9052FE2E504,,
80,Planning Commission,8/8/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=494835&GUID=FDC8B96C-A8F7-4896-8BDA-F2E99DD266FF,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=494835&GUID=FDC8B96C-A8F7-4896-8BDA-F2E99DD266FF&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=494835&GUID=FDC8B96C-A8F7-4896-8BDA-F2E99DD266FF,,
81,City Council,8/1/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=496941&GUID=2C75BA35-3F44-4378-84A9-E02E83FDAE66,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=496941&GUID=2C75BA35-3F44-4378-84A9-E02E83FDAE66&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=496941&GUID=2C75BA35-3F44-4378-84A9-E02E83FDAE66,,
82,Planning Commission,7/25/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=481766&GUID=33EDFAD1-9CF7-4B3B-81F2-DEAB0E94AEC2,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=481766&GUID=33EDFAD1-9CF7-4B3B-81F2-DEAB0E94AEC2&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=481766&GUID=33EDFAD1-9CF7-4B3B-81F2-DEAB0E94AEC2,,
83,Parks & Recreation Commission,7/21/2016,,7:00 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33940&GUID=F11D9A43-A7AF-442E-A938-12473211F0BB,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=494379&GUID=BB13A486-A2A7-4E78-A630-89CA78967157,,,,,,
84,Traffic Safety and Parking Commission,7/14/2016,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25801&GUID=FAA85BB1-EA00-470F-A86F-B0647CF14D7E,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=496738&GUID=D00D849B-8ED3-4D0C-A488-BEFDAC720424,,,,,,
85,Planning Commission,7/13/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=494840&GUID=3C4E9F93-002E-4430-8106-558A6BF9DDD4,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=494840&GUID=3C4E9F93-002E-4430-8106-558A6BF9DDD4&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=494840&GUID=3C4E9F93-002E-4430-8106-558A6BF9DDD4,,
86,City Council,7/12/2016,,4:00 PM,Conference Room ASpecial Meeting - Closed Session,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=496541&GUID=05B55A31-FD1C-4C0B-8676-49A0FD9CB582,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=496541&GUID=05B55A31-FD1C-4C0B-8676-49A0FD9CB582&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=496541&GUID=05B55A31-FD1C-4C0B-8676-49A0FD9CB582,,
87,Planning Commission,7/11/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=481759&GUID=D15D3317-5B0A-4100-B98A-6C0160DA233D,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=481759&GUID=D15D3317-5B0A-4100-B98A-6C0160DA233D&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=481759&GUID=D15D3317-5B0A-4100-B98A-6C0160DA233D,,
88,Beautification Commission,7/7/2016,,6:30 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33876&GUID=8EFCFD08-61C7-4F55-8787-BE98B708F0C8,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=494337&GUID=0C4E081B-0402-4506-A03F-DA022BDD2149,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=494337&GUID=0C4E081B-0402-4506-A03F-DA022BDD2149&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=494337&GUID=0C4E081B-0402-4506-A03F-DA022BDD2149,,
89,City Council,7/5/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=481053&GUID=25C0C029-FD6F-40AC-962A-50EA482C55D5,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=481053&GUID=25C0C029-FD6F-40AC-962A-50EA482C55D5&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=481053&GUID=25C0C029-FD6F-40AC-962A-50EA482C55D5,,
90,Parks & Recreation Commission,6/28/2016,,7:00 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33940&GUID=F11D9A43-A7AF-442E-A938-12473211F0BB,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=494282&GUID=32D6671C-11B3-48EE-BF16-267C7452D0F1,,,,,,
91,Planning Commission,6/27/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=481745&GUID=D4DD5199-AFC5-4795-AB0F-B0CD190214BB,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=481745&GUID=D4DD5199-AFC5-4795-AB0F-B0CD190214BB&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=481745&GUID=D4DD5199-AFC5-4795-AB0F-B0CD190214BB,,
92,City Council,6/20/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=481052&GUID=74D8FA9D-A29D-43A0-9C3C-B98826860AD3,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=481052&GUID=74D8FA9D-A29D-43A0-9C3C-B98826860AD3&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=481052&GUID=74D8FA9D-A29D-43A0-9C3C-B98826860AD3,,
93,Planning Commission,6/13/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=481744&GUID=CD7E5AA1-8BF6-44D8-8898-2CE1B7F96794,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=481744&GUID=CD7E5AA1-8BF6-44D8-8898-2CE1B7F96794&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=481744&GUID=CD7E5AA1-8BF6-44D8-8898-2CE1B7F96794,,
94,City Council,6/13/2016,,7:00 PM,Council ChambersTEST,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=491262&GUID=77E04393-181C-48B9-8393-69FA8E2F342F,,,,,,
95,Traffic Safety and Parking Commission,6/9/2016,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25801&GUID=FAA85BB1-EA00-470F-A86F-B0647CF14D7E,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=490928&GUID=50EACD01-2757-41F2-B1C8-4681E18CF1A8,,,,,,
96,City Council,6/9/2016,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=490958&GUID=EEA7D14A-ACA4-4A83-B75F-6F342BABBE1F,,,,,,
97,City Council,6/8/2016,,5:15 PM,Conference Room A,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=481051&GUID=1C79BE28-0638-4470-BA21-946408C1AEAA,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=481051&GUID=1C79BE28-0638-4470-BA21-946408C1AEAA&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=481051&GUID=1C79BE28-0638-4470-BA21-946408C1AEAA,,
98,City Council,6/6/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=481050&GUID=2CF11218-B70A-4B43-8FA8-C826F9AAC84A,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=481050&GUID=2CF11218-B70A-4B43-8FA8-C826F9AAC84A&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=481050&GUID=2CF11218-B70A-4B43-8FA8-C826F9AAC84A,,
99,City Council,5/23/2016,,6:30 PM,Conference Room A,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=488367&GUID=F09C8B22-2D4E-4EE5-B354-82A9ECC86977,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=488367&GUID=F09C8B22-2D4E-4EE5-B354-82A9ECC86977&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=488367&GUID=F09C8B22-2D4E-4EE5-B354-82A9ECC86977,,
0,Planning Commission,5/23/2016,,6:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=483356&GUID=8F1766BC-C62F-4244-9050-0151F6DAB0A3,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=483356&GUID=8F1766BC-C62F-4244-9050-0151F6DAB0A3&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=483356&GUID=8F1766BC-C62F-4244-9050-0151F6DAB0A3,,
1,City Council,5/16/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=481049&GUID=0647B6C6-CA05-437F-9894-7A99CE99B1E9,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=481049&GUID=0647B6C6-CA05-437F-9894-7A99CE99B1E9&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=481049&GUID=0647B6C6-CA05-437F-9894-7A99CE99B1E9,,
2,City Council,5/11/2016,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=481048&GUID=6747B081-5E92-4D3B-ACFC-F0B7C47BD707,,,,,,
3,City Council,5/11/2016,,6:30 PM,Council ChambersBudget Study Session,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=482368&GUID=B72862EF-BBE3-4019-BD4E-F76F9CFC9BBD,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=482368&GUID=B72862EF-BBE3-4019-BD4E-F76F9CFC9BBD&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=482368&GUID=B72862EF-BBE3-4019-BD4E-F76F9CFC9BBD,,
4,Planning Commission,5/9/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=481742&GUID=4E2E5DE4-7743-4996-BEED-E31759415ED7,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=481742&GUID=4E2E5DE4-7743-4996-BEED-E31759415ED7&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=481742&GUID=4E2E5DE4-7743-4996-BEED-E31759415ED7,,
5,City Council,5/2/2016,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=481047&GUID=7D0B6E05-AB7F-484C-A7EE-DDEE09AD453C,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=481047&GUID=7D0B6E05-AB7F-484C-A7EE-DDEE09AD453C&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=481047&GUID=7D0B6E05-AB7F-484C-A7EE-DDEE09AD453C,,
