,city,date,committee,doc_format,url,doc_type
111,Stockton,2019-04-03,Water Advisory Group,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=686271&GUID=DACBF205-F7B4-45AF-8C8C-735BA584D0CB,Agenda
112,Stockton,2019-04-02,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=659153&GUID=749E7F84-5AE3-4A80-926F-66715431DA2B,Agenda
113,Stockton,2019-04-01,Stockton Arts Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=686243&GUID=0498094C-CC81-4131-A559-9B3A4A0EF2D9,Agenda
114,Stockton,2019-03-28,Planning Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=653523&GUID=DDAFA522-B73C-4C63-A656-2E32628382B9,Agenda
115,Stockton,2019-03-26,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=676209&GUID=383C5B17-EDD4-4D62-A851-0A53A5ADFEC9,Agenda
116,Stockton,2019-03-25,Council Audit Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=680657&GUID=2201E3DF-1EF1-467A-A3C4-BC82397A845C,Agenda
117,Stockton,2019-03-21,Civil Service/Equal Employment Commission Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=682069&GUID=19ED000D-9714-4082-97FB-D4672BA6EB76,Agenda
118,Stockton,2019-03-20,Mayor's Task Force For Persons With Disabilities,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=644314&GUID=C38619C0-BD8B-45D5-A891-FD07D8D95626,Agenda
119,Stockton,2019-03-20,Measure A Citizens' Advisory Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=675771&GUID=B2D2B4F9-3B01-459D-899A-2F0014A424A5,Agenda
120,Stockton,2019-03-19,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=649161&GUID=1E88E3B8-8169-4393-8CE9-4AE8C8E123DC,Agenda
121,Stockton,2019-03-14,Planning Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=653515&GUID=5F1FA183-5A11-410C-8325-6FB6F3844476,Agenda
122,Stockton,2019-03-14,Council Water Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=684360&GUID=032707E4-7379-42D0-9CD7-E40306EA4DDD,Agenda
123,Stockton,2019-03-12,Council Water Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=677792&GUID=F80C40EB-2EA6-4703-B549-B4BE7A18D5C2,Agenda
124,Stockton,2019-03-06,Cultural Heritage Board,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=651663&GUID=B0ED106D-EE22-45F9-B0E2-F0D332175C8E,Agenda
125,Stockton,2019-03-06,Water Advisory Group,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=680656&GUID=C3A79444-58CF-4EB0-816B-8B05C1C77684,Agenda
126,Stockton,2019-03-05,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=659152&GUID=F01F35E7-8AB2-42ED-81A7-D08354BDED60,Agenda
127,Stockton,2019-02-28,Planning Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=653517&GUID=CC1763ED-7715-4EC3-906F-4D65124EBD10,Agenda
128,Stockton,2019-02-28,Strong Communities Advisory Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=641658&GUID=117FA51B-5ABB-4380-B54B-C8433AEF54F2,Agenda
129,Stockton,2019-02-27,Civil Service/Equal Employment Commission Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=681192&GUID=6BBF80BA-8BB9-44F0-9D97-84ACB69AF846,Agenda
130,Stockton,2019-02-26,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=658847&GUID=7947E480-4F64-450C-B5DB-1AFFC9F3D947,Agenda
131,Stockton,2019-02-25,Parks and Recreation Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=681193&GUID=A21AACB4-E5F7-428D-9A5D-5D897EBE99F3,Agenda
132,Stockton,2019-02-21,Community Development Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=680102&GUID=40B29701-CB11-416B-80DD-141DA4F36484,Agenda
133,Stockton,2019-02-21,Civil Service/Equal Employment Commission Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=657522&GUID=82C4D47A-B03F-4DD5-B0E1-76EEB0CDB8B9,Agenda
134,Stockton,2019-02-20,Mayor's Task Force For Persons With Disabilities,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=644313&GUID=2719FEF5-86CF-469A-BF6A-48BBE63A2A64,Agenda
135,Stockton,2019-02-20,Measure W Oversight Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=659224&GUID=C10B8051-3047-43B3-A716-765D6BB49B2A,Agenda
136,Stockton,2019-02-14,Planning Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=653516&GUID=26D7DCB2-FC69-48DC-9632-A280C2C33BF9,Agenda
137,Stockton,2019-02-14,Community Development Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=678787&GUID=A6559B0F-A968-43F7-9BC0-C95D0E567D52,Agenda
