,city,date,committee,doc_format,url,doc_type
748,Mountain View,2015-06-03,Environmental Planning Commission,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=401276&GUID=7A9A6C02-4E33-4CB8-9FE6-0474280FD7D4,Minutes
749,Mountain View,2015-05-26,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=381565&GUID=C0447DC2-F71A-4435-8F20-D95A8F9BA969,Agenda
750,Mountain View,2015-05-26,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=381565&GUID=C0447DC2-F71A-4435-8F20-D95A8F9BA969,Minutes
751,Mountain View,2015-05-26,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=401886&GUID=26463E65-0A32-4C3B-853F-4FEEFB51D2FF,Agenda
752,Mountain View,2015-05-26,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=401886&GUID=26463E65-0A32-4C3B-853F-4FEEFB51D2FF,Minutes
753,Mountain View,2015-05-19,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=399649&GUID=E122ABD4-9AC9-4BA0-B804-08C6CEF1D8CF,Agenda
754,Mountain View,2015-05-19,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=399649&GUID=E122ABD4-9AC9-4BA0-B804-08C6CEF1D8CF,Minutes
755,Mountain View,2015-05-19,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=381564&GUID=E818E251-CA64-40F0-B1A8-4AC0D5A91A2D,Agenda
756,Mountain View,2015-05-19,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=381564&GUID=E818E251-CA64-40F0-B1A8-4AC0D5A91A2D,Minutes
757,Mountain View,2015-05-05,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=381551&GUID=FDB40C61-702C-4428-8857-7D9B59378520,Agenda
758,Mountain View,2015-05-05,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=381551&GUID=FDB40C61-702C-4428-8857-7D9B59378520,Minutes
759,Mountain View,2015-05-05,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=398841&GUID=D56E68CC-96B7-4D10-A710-FE9B4D290612,Agenda
760,Mountain View,2015-05-05,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=398841&GUID=D56E68CC-96B7-4D10-A710-FE9B4D290612,Minutes
761,Mountain View,2015-04-28,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=398273&GUID=F9C0C974-EEE8-4CAB-9335-ACEBA3429BFF,Agenda
762,Mountain View,2015-04-28,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=398273&GUID=F9C0C974-EEE8-4CAB-9335-ACEBA3429BFF,Minutes
763,Mountain View,2015-04-28,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=381247&GUID=7C0D2A26-9AB5-4CCB-B2F5-DA61479B0B62,Agenda
764,Mountain View,2015-04-28,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=381247&GUID=7C0D2A26-9AB5-4CCB-B2F5-DA61479B0B62,Minutes
765,Mountain View,2015-04-21,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=398327&GUID=63110744-1194-4952-998A-E91A27CF7471,Agenda
766,Mountain View,2015-04-21,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=398327&GUID=63110744-1194-4952-998A-E91A27CF7471,Minutes
767,Mountain View,2015-04-21,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=374178&GUID=CD24F203-5B89-47EC-97EF-F95ECA6061A8,Agenda
768,Mountain View,2015-04-21,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=374178&GUID=CD24F203-5B89-47EC-97EF-F95ECA6061A8,Minutes
769,Mountain View,2015-04-14,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=398251&GUID=CEDF2444-4CB5-404D-92A6-E0C4B7126179,Agenda
770,Mountain View,2015-04-14,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=398251&GUID=CEDF2444-4CB5-404D-92A6-E0C4B7126179,Minutes
771,Mountain View,2015-04-14,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=374176&GUID=5E730AFA-CFE3-4FDA-A074-A5FA196C8F8F,Agenda
772,Mountain View,2015-04-14,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=374176&GUID=5E730AFA-CFE3-4FDA-A074-A5FA196C8F8F,Minutes
773,Mountain View,2015-03-31,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=374175&GUID=EA277576-90A0-4C08-91F6-E4BDF0D37448,Agenda
774,Mountain View,2015-03-31,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=374175&GUID=EA277576-90A0-4C08-91F6-E4BDF0D37448,Minutes
775,Mountain View,2015-03-24,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=374174&GUID=759FCD13-A236-4AEE-A87A-94272C895A8E,Agenda
776,Mountain View,2015-03-24,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=374174&GUID=759FCD13-A236-4AEE-A87A-94272C895A8E,Minutes
777,Mountain View,2015-03-18,Environmental Planning Commission,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=388996&GUID=40DF3CA3-120B-4690-9EE4-10ADAFE949F5,Agenda
778,Mountain View,2015-03-03,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=374172&GUID=3EDEF359-5E9C-4FC3-A8F6-36FDF113E0CC,Agenda
779,Mountain View,2015-03-03,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=374172&GUID=3EDEF359-5E9C-4FC3-A8F6-36FDF113E0CC,Minutes
780,Mountain View,2015-02-24,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=374171&GUID=82D70A0C-A23C-418A-880E-16955C1EF6F2,Agenda
781,Mountain View,2015-02-24,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=374171&GUID=82D70A0C-A23C-418A-880E-16955C1EF6F2,Minutes
782,Mountain View,2015-02-10,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=389136&GUID=C48E1F76-0295-4CC0-B811-824691BD240B,Agenda
783,Mountain View,2015-02-10,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=389136&GUID=C48E1F76-0295-4CC0-B811-824691BD240B,Minutes
784,Mountain View,2015-02-10,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=374103&GUID=73641DD7-E02A-4A46-869A-C71AADD8EBB3,Agenda
785,Mountain View,2015-02-10,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=374103&GUID=73641DD7-E02A-4A46-869A-C71AADD8EBB3,Minutes
786,Mountain View,2015-02-03,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=398161&GUID=FFD52B09-AB6E-49AD-9144-BE4698CA5926,Agenda
787,Mountain View,2015-02-03,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=398161&GUID=FFD52B09-AB6E-49AD-9144-BE4698CA5926,Minutes
788,Mountain View,2015-02-03,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=374029&GUID=59380E66-ABD7-4FCF-93C2-4B589256FC4A,Agenda
789,Mountain View,2015-02-03,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=374029&GUID=59380E66-ABD7-4FCF-93C2-4B589256FC4A,Minutes
790,Mountain View,2015-01-27,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=373145&GUID=6B7F0E3A-259A-44DE-8C8D-89F6FB279C2E,Agenda
791,Mountain View,2015-01-27,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=373145&GUID=6B7F0E3A-259A-44DE-8C8D-89F6FB279C2E,Minutes
792,Mountain View,2015-01-20,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=373144&GUID=DDC6C7B8-93C7-4F37-B4E6-EEC6BD00C1A4,Agenda
793,Mountain View,2015-01-20,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=373144&GUID=DDC6C7B8-93C7-4F37-B4E6-EEC6BD00C1A4,Minutes
794,Mountain View,2015-01-13,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=372403&GUID=2DC411F1-C8AC-4A3E-B019-5344ABE12498,Agenda
795,Mountain View,2015-01-13,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=372403&GUID=2DC411F1-C8AC-4A3E-B019-5344ABE12498,Minutes
796,Mountain View,2015-01-06,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=366082&GUID=E20E3077-CC77-46E7-821F-6CB5FA6B1BC0,Agenda
797,Mountain View,2015-01-06,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=366082&GUID=E20E3077-CC77-46E7-821F-6CB5FA6B1BC0,Minutes
798,Mountain View,2014-12-16,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=277742&GUID=0FB07E86-A422-4861-9A67-85B4C147AE0E,Agenda
