,city,date,committee,doc_format,url,doc_type
552,Hayward,2018-02-26,Council Appointed Officers Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=593250&GUID=4CA983F1-95F7-4BFE-86EE-BF4854E34D71,Agenda
553,Hayward,2018-02-26,Ad Hoc Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=593259&GUID=A80C5F1B-8333-4B3F-B406-B4D9104F46F0,Agenda
554,Hayward,2018-02-22,Keep Hayward Clean and Green Task Force,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=574789&GUID=A6C77E54-69A2-4BDC-AED7-161547F0EA84,Agenda
555,Hayward,2018-02-22,Keep Hayward Clean and Green Task Force,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=574789&GUID=A6C77E54-69A2-4BDC-AED7-161547F0EA84,Minutes
556,Hayward,2018-02-22,Planning Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=584293&GUID=212BD189-F8C8-476A-A72A-4865BC427D60,Agenda
557,Hayward,2018-02-22,Planning Commission,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=584293&GUID=212BD189-F8C8-476A-A72A-4865BC427D60,Minutes
558,Hayward,2018-02-21,Community Services Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=593195&GUID=CE438278-B94C-4195-89C5-5353A1F3430E,Agenda
559,Hayward,2018-02-21,Community Services Commission,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=593195&GUID=CE438278-B94C-4195-89C5-5353A1F3430E,Minutes
560,Hayward,2018-02-21,Council Budget and Finance Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=559558&GUID=2B676587-1E6F-468F-A8D0-6A8C9E3165D5,Agenda
561,Hayward,2018-02-21,Downtown Business Improvement Area Advisory Board,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=588567&GUID=FC6700B5-099B-4256-98AA-92DAB019E705,Agenda
562,Hayward,2018-02-21,Downtown Business Improvement Area Advisory Board,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=588567&GUID=FC6700B5-099B-4256-98AA-92DAB019E705,Minutes
563,Hayward,2018-02-20,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=591776&GUID=F385E76A-A73B-400E-8D4A-FE26F0D83B03,Agenda
564,Hayward,2018-02-20,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=594504&GUID=E9AB8E60-6786-4BC8-B149-49E964A627A6,Agenda
565,Hayward,2018-02-08,Planning Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=584292&GUID=50F33A80-6895-4E83-A976-9A8E5090552F,Agenda
566,Hayward,2018-02-07,Council Appointed Officers Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=592846&GUID=A7B0FDDA-03BD-43E9-A78E-D63473D231B1,Agenda
567,Hayward,2018-02-06,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=587529&GUID=023C3281-0715-447B-B585-B78E8FBFEBC6,Agenda
568,Hayward,2018-02-06,City Council,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=587529&GUID=023C3281-0715-447B-B585-B78E8FBFEBC6,Minutes
569,Hayward,2018-02-06,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=591986&GUID=B295E35A-909F-468C-AE01-D44F7615F53F,Agenda
570,Hayward,2018-02-05,Hayward Youth Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=592740&GUID=451DEC73-08B3-4C12-972C-A0F98A282AE3,Agenda
571,Hayward,2018-02-05,Hayward Youth Commission,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=592740&GUID=451DEC73-08B3-4C12-972C-A0F98A282AE3,Minutes
572,Hayward,2018-02-05,Council Economic Development Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=588568&GUID=CE8FA181-00EB-40A7-84E5-4A9B199A71FC,Agenda
573,Hayward,2018-02-05,Council Economic Development Committee,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=588568&GUID=CE8FA181-00EB-40A7-84E5-4A9B199A71FC,Minutes
574,Hayward,2018-02-01,Council Airport Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=590970&GUID=A74912A3-1D89-4F62-90E9-9B418A566796,Agenda
575,Hayward,2018-02-01,Council Airport Committee,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=590970&GUID=A74912A3-1D89-4F62-90E9-9B418A566796,Minutes
576,Hayward,2018-01-30,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=583646&GUID=EFEB5854-4449-4B72-9B88-D9D210F3C008,Agenda
577,Hayward,2018-01-30,City Council,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=583646&GUID=EFEB5854-4449-4B72-9B88-D9D210F3C008,Minutes
578,Hayward,2018-01-29,Council Appointed Officers Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=591632&GUID=973AA7A2-383B-4945-9A7C-3BB2FBB8EE64,Agenda
579,Hayward,2018-01-25,Keep Hayward Clean and Green Task Force,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=574788&GUID=4E9DE1D8-5E23-41E7-B38F-7B18772A5AAC,Agenda
580,Hayward,2018-01-25,Keep Hayward Clean and Green Task Force,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=574788&GUID=4E9DE1D8-5E23-41E7-B38F-7B18772A5AAC,Minutes
581,Hayward,2018-01-25,Planning Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=584291&GUID=5E22DA25-4F0B-40DD-9052-6438D4BA2446,Agenda
582,Hayward,2018-01-25,Planning Commission,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=584291&GUID=5E22DA25-4F0B-40DD-9052-6438D4BA2446,Minutes
583,Hayward,2018-01-25,Council Budget and Finance Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=559557&GUID=ABD546CC-DB97-462E-95F6-EB7DAF3E618D,Agenda
584,Hayward,2018-01-25,Council Budget and Finance Committee,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=559557&GUID=ABD546CC-DB97-462E-95F6-EB7DAF3E618D,Minutes
585,Hayward,2018-01-24,Council Infrastructure Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=543497&GUID=CB002DDB-5330-429F-8F3A-CFEA571888B0,Agenda
586,Hayward,2018-01-24,Council Infrastructure Committee,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=543497&GUID=CB002DDB-5330-429F-8F3A-CFEA571888B0,Minutes
587,Hayward,2018-01-23,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=583645&GUID=756AA21C-5768-415D-9A22-88FA52C85FC3,Agenda
588,Hayward,2018-01-22,Library Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=586180&GUID=5B42E26D-5A7D-434A-B58C-3FE5EE32ACB3,Agenda
589,Hayward,2018-01-22,Downtown Specific Plan Task Force,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=583141&GUID=1F55F277-9D65-4D0F-A51C-32DE70FEEFC1,Agenda
590,Hayward,2018-01-18,Successor Agency Oversight Board,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=587665&GUID=1EF3E26C-0DE1-4F40-A078-AEB74E3B6259,Agenda
591,Hayward,2018-01-17,Community Services Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=586179&GUID=3008D139-C066-4729-BE8D-A142D9A9BB36,Agenda
592,Hayward,2018-01-17,Library Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=588057&GUID=E284CA3B-C2F6-4F57-B15C-890367F66D03,Agenda
593,Hayward,2018-01-17,Council Economic Development Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=582659&GUID=B5AC4653-69D1-4CBC-BDA5-70C3367E70B1,Agenda
