,city,date,committee,doc_format,url,doc_type
1277,Sunnyvale,2016-04-20,Housing and Human Services Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=447545&GUID=4C150B28-F230-4D4F-965D-CBA35A621296,Agenda
1278,Sunnyvale,2016-04-20,Housing and Human Services Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=447545&GUID=4C150B28-F230-4D4F-965D-CBA35A621296,Minutes
1279,Sunnyvale,2016-04-19,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=482180&GUID=D953D659-3440-4E7B-BE56-2E35D7AFE296,Agenda
1280,Sunnyvale,2016-04-19,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=482180&GUID=D953D659-3440-4E7B-BE56-2E35D7AFE296,Minutes
1281,Sunnyvale,2016-04-19,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=455170&GUID=BCB3577F-7EE2-4601-A962-850B8313D2AE,Agenda
1282,Sunnyvale,2016-04-19,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=455170&GUID=BCB3577F-7EE2-4601-A962-850B8313D2AE,Minutes
1283,Sunnyvale,2016-04-18,Sustainability Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=455607&GUID=F3DE9965-29F7-4445-ABED-BB3A62C0F64B,Agenda
1284,Sunnyvale,2016-04-13,Parks and Recreation Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=448340&GUID=52B9788E-858F-422E-9CAE-179BE2324414,Agenda
1285,Sunnyvale,2016-04-13,Parks and Recreation Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=448340&GUID=52B9788E-858F-422E-9CAE-179BE2324414,Minutes
1286,Sunnyvale,2016-04-13,Zoning Administrator Hearing,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=444497&GUID=D711969F-4871-47DB-9986-771BCD4B2CA5,Agenda
1287,Sunnyvale,2016-04-13,Zoning Administrator Hearing,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=444497&GUID=D711969F-4871-47DB-9986-771BCD4B2CA5,Minutes
1288,Sunnyvale,2016-04-12,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=469513&GUID=427BA575-8D93-4B13-BC64-1298759EB58E,Agenda
1289,Sunnyvale,2016-04-12,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=469513&GUID=427BA575-8D93-4B13-BC64-1298759EB58E,Minutes
1290,Sunnyvale,2016-04-11,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=444431&GUID=5F0ACE95-197F-4DF0-8C96-71A467FE16D9,Agenda
1291,Sunnyvale,2016-04-11,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=444431&GUID=5F0ACE95-197F-4DF0-8C96-71A467FE16D9,Minutes
1292,Sunnyvale,2016-04-05,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=455169&GUID=4C8AE322-1FA8-42E8-A749-E438956BFC6F,Agenda
1293,Sunnyvale,2016-04-05,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=455169&GUID=4C8AE322-1FA8-42E8-A749-E438956BFC6F,Minutes
1294,Sunnyvale,2016-04-04,Board of Library Trustees,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=450366&GUID=21F42241-EDB9-4951-A99E-9ED3ECD14EDC,Agenda
1295,Sunnyvale,2016-04-04,Board of Library Trustees,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=450366&GUID=21F42241-EDB9-4951-A99E-9ED3ECD14EDC,Minutes
