,city,date,committee,doc_format,url,doc_type
86,Burlingame,2019-01-14,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=653209&GUID=A7B73DA8-19BD-43EB-AD1D-ADDF263806B0,Agenda
87,Burlingame,2019-01-10,Traffic Safety and Parking Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=671493&GUID=AF650CE1-72E5-4DE6-9E16-EE23ADB7533A,Agenda
88,Burlingame,2019-01-07,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=662400&GUID=ABC0196F-BF22-4CE2-B684-5F6AFC780F97,Agenda
89,Burlingame,2019-01-03,Beautification Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=668425&GUID=5698A0B3-A4CD-4A12-B84F-24BBB3AF951F,Agenda
90,Burlingame,2018-12-20,Parks & Recreation Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=657408&GUID=6C55695D-EF1D-4ED6-B9A9-E46232DD6615,Agenda
91,Burlingame,2018-12-18,Library Board of Trustees,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=661596&GUID=CEBE4DA5-3D9C-494F-9F21-93C928BEFB26,Agenda
92,Burlingame,2018-12-17,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=582949&GUID=F6459BD8-8D15-4881-B350-37814A26BB8F,Agenda
93,Burlingame,2018-12-13,Traffic Safety and Parking Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=642350&GUID=7E7F2B6F-887A-4EF7-B863-20387551ED90,Agenda
94,Burlingame,2018-12-10,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=640168&GUID=12C54BFC-A827-4AFB-9ACE-ACE698EC04DF,Agenda
95,Burlingame,2018-12-06,Beautification Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=654923&GUID=9479E0F2-F553-4433-8110-C585F14091DF,Agenda
96,Burlingame,2018-12-05,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=582948&GUID=4FA67096-592C-40E3-A191-924AD81F42FE,Agenda
97,Burlingame,2018-12-03,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=582946&GUID=E0CFC486-9EAA-4976-BE7E-82517EFD1173,Agenda
98,Burlingame,2018-11-26,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=640163&GUID=854554A2-5FCD-4680-AB6F-1B2F9CD3D5EC,Agenda
99,Burlingame,2018-11-20,Library Board of Trustees,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=652158&GUID=5A67B7FE-0933-49B0-A53B-F19D95E4CFFF,Agenda
100,Burlingame,2018-11-19,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=582945&GUID=96B0A145-44DB-4C9E-A88F-AAC81C55916B,Agenda
101,Burlingame,2018-11-15,Parks & Recreation Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=643059&GUID=16CECEB3-3C36-4BBE-8EAB-A185ECF85DE9,Agenda
102,Burlingame,2018-11-14,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=648793&GUID=F6243D9C-A8BF-4A24-BBBB-3AE2ED28EA5F,Agenda
103,Burlingame,2018-11-13,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=640162&GUID=F726FF3E-409A-44B6-9DE2-88630C791B69,Agenda
104,Burlingame,2018-11-08,Traffic Safety and Parking Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=642349&GUID=1FBA1241-1220-4E71-B8D5-F3B240E16BF3,Agenda
105,Burlingame,2018-11-05,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=582943&GUID=57501EFA-872A-4FE7-AF91-769E3134BDC0,Agenda
106,Burlingame,2018-11-01,Beautification Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=645072&GUID=C4D544E9-C755-4F08-BB86-2E4E242A1087,Agenda
107,Burlingame,2018-10-22,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=640164&GUID=D03BBA5B-8554-4D23-811E-075D5AD166D0,Agenda
108,Burlingame,2018-10-22,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=644296&GUID=FD2C30C3-0114-4B80-A50D-9D81B5DDCEE1,Agenda
109,Burlingame,2018-10-18,Parks & Recreation Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=641467&GUID=90BBBCDC-D2D4-4755-BEDF-735328CEF6E5,Agenda
110,Burlingame,2018-10-16,Library Board of Trustees,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=643453&GUID=18535708-4F96-403C-A35F-B9C92A45C8E7,Agenda
111,Burlingame,2018-10-15,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=582942&GUID=0A32802D-9E58-4382-AF3A-002FDEB84CA0,Agenda
112,Burlingame,2018-10-11,Traffic Safety and Parking Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=613851&GUID=EFF10914-BEC8-4D4A-BD99-2A03F631A29C,Agenda
113,Burlingame,2018-10-09,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=640153&GUID=765263FF-1A86-4215-907E-6619948A6517,Agenda
114,Burlingame,2018-10-04,Beautification Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=616019&GUID=3BC77152-7CA4-4F71-BB67-3E951EC4956F,Agenda
